designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 604920824810533632,604920824810533632,132.78330056997476,0.02704192,11.83217796432791,0.015551534,1.2178730127808317,0.03417285,-10.848258346530308,0.03348847,-2.721088107107375,0.024785066,0.9778568,15138.019432115605,15.011563,15.237194,7136.374052820451,36.16787,15.704848,11496.71531298593,31.45166,14.596461,1.108387,,,VARIABLE,0,true,false,false,true,false,true,true,5333.463,4.5689,-0.4411,666.498,0.4528,0.3667,0.1973
Gaia DR3 604920824810716672,604920824810716672,132.7989806008438,0.027434262,11.833847502498788,0.014896111,1.0587383632278093,0.0351934,-11.066599682718316,0.0350355,-3.1778097393941644,0.02511593,1.063901,17035.108308195544,4.3305883,15.109005,7690.939716727967,15.281098,15.623593,13315.97092680891,16.995768,14.436963,1.1866302,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4718.589,4.1932,-0.1628,1044.3843,0.0318,0.0249,0.0132
Gaia DR3 604920824812306304,604920824812306304,132.79081013253852,0.3765108,11.829444768178908,0.21334247,-0.3007360467597915,0.5130471,0.058456280753478196,0.48856807,-5.441058222528656,0.37057886,1.0647398,238.7167742879213,0.7900931,19.742659,67.13618891753862,7.306429,20.77115,267.79296301762434,7.55982,18.678398,2.0927525,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920927888970880,604920927888970880,132.8069177116936,0.5087462,11.839328387797796,0.2862524,2.50439593628308,0.70023555,-1.5947807489012056,0.68087125,-4.491850890008474,0.50324875,1.0346788,177.26500795773944,0.72953683,20.06581,69.24091345743233,7.9413056,20.737635,177.50910276980932,9.570626,19.124844,1.6127911,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920927889741056,604920927889741056,132.79901434315343,0.35498095,11.849202797273298,0.20870747,0.7833619869262,0.44048867,-0.46268547968138385,0.43164757,-0.5367169491614804,0.31700897,0.9400786,229.60086158801866,0.774532,19.784933,129.02232292270443,8.253481,20.06188,132.85215016675352,8.497337,19.439474,0.622406,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604920927889741696,604920927889741696,132.8007665414661,0.021964664,11.842517778249936,0.012358236,1.079211260718185,0.027467709,-10.926853149781085,0.026235238,-2.7692829747869396,0.019628001,1.0219817,25464.074316751845,5.8986435,14.672547,12849.612821109627,17.113035,15.066318,18157.21405860601,23.222635,14.100272,0.9660454,40.484684,5.842962,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5160.738,4.334,-0.719,833.2612,0.0062,0.005,0.0027
Gaia DR3 604921134047382528,604921134047382528,132.83224950527634,0.5349857,11.851878479276031,0.2905311,-0.4378572326432367,0.7134741,-0.5724252805246589,0.6901608,-5.20012628823267,0.48160297,0.989877,160.92335834422568,0.7104872,20.170818,73.53402985420898,8.178564,20.672321,97.9519946817736,9.016686,19.770363,0.90195847,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604921134047534208,604921134047534208,132.83501418928853,4.018102,11.846928716670739,1.837282,,,,,,,,78.3650853064493,1.0319498,20.95206,36.22197242154584,11.767203,21.441113,86.4198100745421,12.910897,19.906363,1.53475,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604921134048344448,604921134048344448,132.8439233514937,0.040238906,11.855105307379288,0.02229066,0.4318208860203654,0.049213536,-2.3847920516944616,0.049975418,1.8505270313162283,0.036407653,0.9734086,7316.054872916328,2.8464313,16.026674,3914.483846387505,16.088097,16.356855,4865.332305370942,11.790934,15.530114,0.8267412,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5621.021,4.5301,-0.4849,1367.8383,0.0126,0.0105,0.0057
Gaia DR3 604921134048344960,604921134048344960,132.83917925175024,0.103996225,11.857563451663417,0.057983585,0.9087089162833146,0.12675665,-11.34380019827388,0.12967896,-2.8579920567736083,0.09603175,1.0307211,1514.9428234216666,1.5508584,17.736376,373.22331372831485,11.637867,18.90862,1662.5441610471278,11.271994,16.695963,2.212658,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3758.5188,4.6193,-0.0775,632.5759,0.7191,0.4927,0.2862
Gaia DR3 604921134048349824,604921134048349824,132.8334417346105,0.018576019,11.850459221012834,0.010320043,1.111987348360675,0.02320212,-10.638857598376013,0.02344931,-2.9158627695926995,0.01777392,1.0118372,41335.61911494918,8.414577,14.146556,22057.559213358632,20.331032,14.479649,27395.840978379474,18.667967,13.653684,0.8259649,31.54849,6.406271,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5725.293,4.3287,-0.1515,794.4924,0.0686,0.0575,0.0308
Gaia DR3 604921164112524800,604921164112524800,132.85328920795627,0.1507588,11.863702065956744,0.078821614,1.1775701740570803,0.17812453,-11.04012763466936,0.19102558,-2.5289798946477426,0.12731817,1.0259048,882.0692963093927,1.2278931,18.32361,226.37953239948905,8.101197,19.451448,954.6912698312506,10.235797,17.298239,2.1532097,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3739.0317,4.8107,-0.4993,623.0453,0.5364,0.3714,0.2124
Gaia DR3 604921168408082048,604921168408082048,132.84330749134082,0.013911347,11.858108397755396,0.007650451,1.1553988837847953,0.017517082,-10.971762351217205,0.017607994,-2.9579439288922376,0.012252162,0.96767914,103631.06350514846,24.334557,13.148642,57366.37891967789,23.965496,13.441898,66252.24260504027,24.6502,12.694894,0.7470045,32.07576,2.6217422,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604921168408082304,604921168408082304,132.84059596052379,0.042927783,11.861671331691054,0.023999477,1.135786148489855,0.051881082,-10.990032475689425,0.051357407,-2.5663872548124838,0.038626198,2.5551074,52591.37948750335,11.0472,13.88508,27894.305286200877,24.970892,14.224753,35309.48930774009,19.57904,13.378167,0.8465862,33.365784,4.232141,NOT_AVAILABLE,1,true,true,false,false,false,true,true,5694.0796,3.8479,-0.4914,1256.265,0.08,0.0668,0.036
Gaia DR3 604921198472075008,604921198472075008,132.86996312231452,0.013639984,11.866647749676654,0.007380472,1.153299274447539,0.016245782,-11.027758404833849,0.017346779,-2.8579704339902987,0.013751802,1.0395525,188734.69527717214,38.81489,12.497738,99674.07352325096,43.033436,12.842087,126781.38933038454,54.89941,11.990256,0.8518305,33.879185,1.1572961,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5755.3438,3.8258,-0.1052,764.5068,0.1561,0.1308,0.0702
Gaia DR3 604921202767809664,604921202767809664,132.87060584811644,0.02306468,11.870136624801109,0.012552281,1.1530629383351183,0.028192496,-10.959048655803056,0.029504124,-2.8862348126569737,0.021304537,1.0641971,23433.085823732992,7.976178,14.762794,11579.75086261154,13.981211,15.179295,16945.55692789926,25.531635,14.175256,1.0040388,17.592428,8.273341,VARIABLE,0,true,true,false,true,false,false,true,5420.684,4.4633,-0.4913,742.0588,0.2413,0.1974,0.1058
Gaia DR3 604921202767811712,604921202767811712,132.8743622880794,0.013997263,11.858310365801898,0.007263179,1.1174759203666238,0.01607459,-11.190023959615317,0.017265573,-2.577292035663022,0.012416381,0.9873809,101005.02822966686,26.48084,13.17651,58093.13698959229,34.427673,13.42823,61832.45335679881,28.422022,12.769855,0.65837574,34.19012,3.2364326,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6361.029,4.1602,-0.2479,845.4557,0.108,0.0936,0.0505
Gaia DR3 604921202767814016,604921202767814016,132.8660752060696,0.022838403,11.862813733647961,0.012091129,1.1586087692878173,0.026993895,-10.548638376399246,0.02803299,-2.6943906867446845,0.019744663,1.1331017,32057.522946303892,6.617562,14.422542,15984.936148281895,15.827046,14.829265,22981.045768892418,19.774202,13.844471,0.98479366,21.308485,9.274621,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604921202767814528,604921202767814528,132.86250050005347,0.03391811,11.864594294721323,0.018744426,1.1612934664213521,0.040446263,-10.910086136415888,0.042622842,-2.6739446183740516,0.031687994,1.5873498,798832.647799852,227.56044,10.931228,559830.0000485906,314.5508,10.968402,363765.45031669375,111.38424,10.845841,0.1225605,27.291994,3.0529804,NOT_AVAILABLE,0,true,true,false,false,false,true,true,9002.228,3.8857,0.0755,1109.5587,0.1683,0.1598,0.0849
Gaia DR3 604921232831813760,604921232831813760,132.88149079863277,0.10122231,11.865971856623961,0.051677488,0.8350063825313772,0.11413489,4.994129576717707,0.13290137,0.39331694372790027,0.09588577,4.8887777,24516.228592723266,11.051001,14.713733,12535.956064479758,15.007208,15.093148,17731.581317029897,15.764643,14.126027,0.9671211,47.529663,5.7435794,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5290.534,4.417,-0.56,761.5089,0.0995,0.0816,0.0439
Gaia DR3 604921267191744384,604921267191744384,132.86232293328416,0.20713153,11.87222618298002,0.11215869,1.8315978467694491,0.25200555,-11.283746650742234,0.26205444,-19.783564889338802,0.18980756,1.0373952,506.03847633862966,0.9291567,18.926908,118.29276996468676,8.086327,20.156147,586.415761129999,9.255044,17.827381,2.3287659,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3262.0754,4.6258,-1.1051,379.9137,0.021,0.0137,0.0086
Gaia DR3 604921271487102464,604921271487102464,132.85629405396207,0.012902375,11.87744089449727,0.0074763563,1.14643050404975,0.016195301,-10.672398106924422,0.015677065,-2.88575516255783,0.011681987,1.0394126,106432.30639838595,28.440678,13.119683,58459.91154195533,36.341335,13.421397,68656.84582122663,34.87894,12.656186,0.7652111,34.312874,1.7137,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6042.274,4.1287,-0.2633,833.9774,0.0775,0.0657,0.0353
Gaia DR3 604921271487287296,604921271487287296,132.86787429806353,0.013058177,11.871523661310622,0.006937238,1.1410040755521444,0.015420845,-11.152300603046722,0.016148904,-3.0508183111588667,0.011813475,0.9729836,162286.13188209635,36.638454,12.661663,89756.112250778,38.26329,12.955882,103685.66702423582,43.050014,12.208599,0.747283,34.68574,1.9957101,NOT_AVAILABLE,0,true,true,true,false,false,true,true,6022.6753,4.0053,-0.2454,843.0359,0.1009,0.086,0.0464
Gaia DR3 604921305846834816,604921305846834816,132.86685941351104,0.045358278,11.888765967218436,0.024109978,0.9653768047422286,0.05851308,-11.049412424625226,0.05919985,-2.5767587185268104,0.039759375,0.9903612,5690.201420382369,2.7099147,16.299547,2383.8445020210747,10.596024,16.895348,4748.237279408045,20.400433,15.556564,1.3387833,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4568.8306,4.6319,0.1997,789.8044,0.1153,0.0883,0.0462
Gaia DR3 604921305846836864,604921305846836864,132.86450791425622,0.017139135,11.884009369521323,0.009305251,1.1619051932502835,0.020838987,-11.084471563261351,0.021375027,-3.021449264705321,0.017347276,0.9698206,46468.633888727505,10.539518,14.019467,25066.944300976895,15.592566,14.340789,30553.253124549636,17.667524,13.535252,0.8055372,31.068165,3.417778,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5784.673,4.3231,-0.2179,765.9032,0.0688,0.0579,0.0311
Gaia DR3 604921340206589696,604921340206589696,132.8295881379574,0.2127404,11.860518318677356,0.123477794,0.09166571425851715,0.2782287,-1.9478435507344565,0.26479036,-3.3630493479683277,0.18823832,1.0155387,466.20538099219726,0.9167808,19.015924,230.99417872914037,9.528943,19.429539,329.67091608074526,8.789018,18.452694,0.9768448,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604921340206591744,604921340206591744,132.82121336849383,0.06889291,11.86804251161211,0.037670415,1.0180960007978013,0.088384226,-11.450516199912666,0.08182148,-3.1934982147540545,0.06444794,0.9643039,3124.279909189682,2.0881429,16.950493,1080.0108622564867,8.430729,17.754972,2914.683043016509,9.384934,16.086416,1.6685562,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4372.0854,4.5562,0.2021,893.0078,0.5318,0.3917,0.2081
Gaia DR3 604921374566321920,604921374566321920,132.84058944598144,0.04768923,11.877177636754924,0.026572824,1.1213831680840651,0.060171682,-11.074375348168813,0.061051507,-2.0525664984288654,0.042423703,2.8469102,663142.8426347025,218.16054,11.133349,357852.02372549195,205.18866,11.454284,437785.7411231351,160.27655,10.644741,0.80954266,32.59969,0.5028248,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 604921374566323200,604921374566323200,132.8339382340836,0.016520994,11.879991144648056,0.008862191,1.1344629850534564,0.019677427,-11.10349207367257,0.01905733,-3.171088218661551,0.014516036,0.9801449,61210.38003394971,12.25762,13.7203045,33791.82699632084,27.476675,14.016513,39195.01998218598,26.822544,13.264818,0.7516947,31.187914,3.3557975,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604921374566324992,604921374566324992,132.83199152304246,0.015756628,11.869638921895687,0.008829118,1.1417129723773067,0.020467909,-11.141366496938833,0.020422442,-3.3194285431144994,0.014977599,0.9210922,59806.57208404143,22.196028,13.745495,32109.146371134455,42.713566,14.07197,39631.96144262363,39.888454,13.252782,0.8191881,29.12069,4.43212,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5742.4233,4.2384,-0.5679,822.5207,0.0923,0.0777,0.042
Gaia DR3 604921408926071424,604921408926071424,132.81427713738063,0.023256704,11.866097750303595,0.012910612,1.1256748700986043,0.028660132,-10.85770566754468,0.028090423,-2.8463929947071387,0.022012457,1.0291615,22164.41481625031,5.468482,14.823226,11349.530408943832,15.114117,15.2010975,15397.17557513325,10.727781,14.279293,0.9218044,,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5508.865,4.5091,-0.2892,758.5336,0.0731,0.0602,0.0321
Gaia DR3 604921438990241280,604921438990241280,132.81560950891807,0.025425123,11.882997663173677,0.014395208,1.2440520907271904,0.031730384,-11.778616264215096,0.031776205,-1.5964761158001681,0.02380346,1.8186707,160597.8404630616,29.50656,12.6730175,88878.7698203033,57.816986,12.966547,102444.8424146549,52.35007,12.22167,0.74487686,36.929214,1.2544775,NOT_AVAILABLE,1,true,true,true,false,false,true,true,5971.3267,3.7827,-0.4628,938.8695,0.0338,0.0287,0.0154
Gaia DR3 604921443285803008,604921443285803008,132.8248706031922,0.14679871,11.873794613669771,0.08261426,0.3815028474652413,0.1906165,-3.1731353881115596,0.17916387,-2.009644145795468,0.13085002,1.2076818,1068.7374519062637,1.7276065,18.115189,499.6825860947515,7.8940544,18.591806,821.927547621907,8.939434,17.460812,1.1309948,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4749.2603,4.8029,-1.2061,1483.1848,0.0066,0.0052,0.0028
Gaia DR3 604921477645534976,604921477645534976,132.84137577874628,0.02880827,11.885802295893395,0.014634226,1.123585323789394,0.034045238,-10.80491174626699,0.032870885,-2.844678758421644,0.023924747,1.0213221,17631.232480415634,4.7930317,15.07166,8729.380327513663,20.1003,15.486084,12602.595581494497,18.105228,14.496745,0.9893389,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5336.0435,4.5542,-0.1873,754.7508,0.0682,0.0554,0.0294
Gaia DR3 604921512004262272,604921512004262272,132.86298831089664,0.17015916,11.888535760051772,0.09499394,0.7287954911965022,0.21943977,0.5051987383939698,0.22863556,-5.52962856350298,0.15762816,0.9870951,631.3523839827905,1.0333133,18.686687,271.30533973261004,8.756828,19.254896,525.1166811547574,8.556353,17.947256,1.3076401,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4452.038,4.8639,-1.3808,1439.2378,0.0086,0.0066,0.0036
Gaia DR3 604921512005265664,604921512005265664,132.86420507379762,0.012735134,11.890704974736725,0.006757354,1.1336331819521603,0.016410837,-10.847552173393598,0.016561542,-2.9421103046705994,0.011262328,0.96475846,170873.96255570083,36.2027,12.605678,94488.67438013564,47.890327,12.900093,109219.94509184184,44.81508,12.152141,0.74795246,35.0304,2.5729005,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 604921512005266048,604921512005266048,132.85904725233848,0.014659518,11.897760851989633,0.007782079,1.1845211386424317,0.017008891,-11.021045358810452,0.018284168,-2.663536525384217,0.013138056,0.9475133,1558279.2177315587,218.91473,10.205753,688610.5767318016,169.32433,10.7436075,1237894.7865145719,259.0839,9.516186,1.2274218,34.22529,0.15635623,NOT_AVAILABLE,0,true,true,true,false,false,false,true,4654.7744,2.3382,-0.1809,925.61,0.0554,0.0431,0.0226
Gaia DR3 604921512005268608,604921512005268608,132.85664429836703,0.027302328,11.887724113339994,0.015809506,1.1451108119948803,0.03381452,-10.841225116437034,0.033886515,-3.1363917703658313,0.025240421,0.96745086,13885.643461249725,3.9748056,15.330952,6725.1091255031515,16.126476,15.769294,10199.41855949625,11.413435,14.726457,1.0428371,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5203.602,4.6045,-0.0098,775.9916,0.1488,0.1202,0.0637
Gaia DR3 604921542069455104,604921542069455104,132.83651361608563,0.7981052,11.890588898592744,0.6991202,,,,,,,,339315.67842038674,3764.0952,11.860857,410463.6734327843,1612.1581,11.305355,403606.6412169745,5938.413,10.733,0.5723553,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604921546365011456,604921546365011456,132.83994446700567,0.15796798,11.890856138831252,0.093994685,0.6142010051161306,0.2022312,-3.2072254419236623,0.19656563,0.06464278624760245,0.14495392,0.9635783,704.8842554300467,1.228201,18.567072,243.30229766405566,22.11708,19.373177,763.7483796302362,15.655542,17.54052,1.8326569,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3753.7288,4.4179,-1.0119,1031.0317,0.3196,0.2265,0.1224
Gaia DR3 604921546365012480,604921546365012480,132.83663273612348,5.5277476,11.890591062381452,3.0621326,,,,,,,,423258.5294579052,3134.0234,11.620852,407773.77571215224,1716.4568,11.312494,402018.3859692477,1756.3689,10.737281,0.57521343,,,NOT_AVAILABLE,0,true,true,false,false,false,false,false,,,,,,,
Gaia DR3 604921580724745984,604921580724745984,132.84638694650317,0.016391054,11.901384065213167,0.009080598,1.1616816228051514,0.02016676,-10.820815682028218,0.02003534,-2.7409374261390154,0.014984284,0.9711649,46745.65056440988,9.352652,14.013014,25297.397629647592,19.063984,14.3308525,30622.072322714223,15.65929,13.532809,0.79804325,34.96565,2.9334903,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5701.643,4.3513,-0.2928,799.9469,0.0012,0.001,5.0E-4
Gaia DR3 604921610793489792,604921610793489792,132.75962905774318,0.10066895,11.850074717704622,0.05968397,1.0671031803569715,0.1280711,-2.5559681986240586,0.12334307,-2.1196603431183996,0.1012747,1.5950689,2811.8247619501053,3.0879297,17.064896,1327.8157182446635,10.97779,17.530697,2947.621947101834,9.587055,16.074217,1.45648,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
